Seed,Center,Time,ETs,ENs,ETq,ENq,ES,ENS,Rho
2,2,9120.00,24.72913,9.74523,4.13629,1.63002,20.59284,8.11521,0.73775
2,2,9180.00,24.63044,9.73144,4.09986,1.61985,20.53058,8.11159,0.73742
2,2,9240.00,24.63562,9.72360,4.07843,1.60975,20.55718,8.11386,0.73762
2,2,9300.00,24.59819,9.70703,4.05287,1.59936,20.54532,8.10767,0.73706
2,2,9360.00,24.59605,9.69126,4.03590,1.59021,20.56015,8.10105,0.73646
2,2,9420.00,24.68608,9.72768,4.08102,1.60815,20.60505,8.11953,0.73814
2,2,9480.00,24.85359,9.79987,4.21557,1.66221,20.63802,8.13765,0.73979
2,2,9540.00,24.91332,9.84781,4.28079,1.69212,20.63252,8.15569,0.74143
2,2,9600.00,24.81128,9.83147,4.24410,1.68173,20.56718,8.14975,0.74089
2,2,9660.00,24.74968,9.82557,4.21121,1.67184,20.53847,8.15373,0.74125
2,2,9720.00,24.72361,9.79279,4.19480,1.66152,20.52880,8.13127,0.73921
2,2,9780.00,24.70661,9.76391,4.17852,1.65133,20.52809,8.11258,0.73751
2,2,9840.00,24.67335,9.74898,4.15380,1.64126,20.51955,8.10772,0.73707
2,2,9900.00,24.66026,9.73208,4.13360,1.63131,20.52666,8.10077,0.73643
2,2,9960.00,24.60943,9.69552,4.11570,1.62148,20.49373,8.07404,0.73400
3,2,60.00,13.23872,3.97162,0.00000,0.00000,13.23872,3.97162,0.36106
3,2,120.00,18.87168,6.44782,0.12591,0.04302,18.74577,6.40480,0.58225
3,2,180.00,20.70726,8.62802,1.84323,0.76801,18.86403,7.86001,0.71455
3,2,240.00,21.71836,8.95882,1.50309,0.62002,20.21528,8.33880,0.75807
3,2,300.00,21.54945,9.05077,1.41610,0.59476,20.13334,8.45600,0.76873
3,2,360.00,21.10362,8.67593,1.20560,0.49564,19.89802,8.18030,0.74366
3,2,420.00,20.56250,8.51875,1.04805,0.43419,19.51445,8.08456,0.73496
3,2,480.00,20.12663,8.34417,0.91638,0.37992,19.21025,7.96425,0.72402
3,2,540.00,19.61360,7.99073,0.82891,0.33770,18.78469,7.65302,0.69573
3,2,600.00,20.28705,8.08101,0.90299,0.35969,19.38406,7.72132,0.70194
3,2,660.00,19.86009,8.21486,0.81376,0.33660,19.04633,7.87825,0.71620
3,2,720.00,19.55714,8.04016,0.75053,0.30855,18.80661,7.73161,0.70287
3,2,780.00,19.34238,8.00973,0.68806,0.28493,18.65433,7.72480,0.70225
3,2,840.00,19.45234,8.05883,0.65377,0.27085,18.79857,7.78798,0.70800
3,2,900.00,19.15819,8.02515,0.61575,0.25793,18.54244,7.76722,0.70611
3,2,960.00,19.12705,8.02938,0.57603,0.24181,18.55103,7.78757,0.70796
3,2,1020.00,19.73379,8.14503,0.80617,0.33274,18.92762,7.81228,0.71021
3,2,1080.00,20.49849,8.57900,1.40792,0.58924,19.09057,7.98976,0.72634
3,2,1140.00,20.30070,8.56547,1.32770,0.56020,18.97300,8.00527,0.72775
3,2,1200.00,20.18346,8.46023,1.26963,0.53219,18.91383,7.92805,0.72073
3,2,1260.00,20.27852,8.36891,1.22944,0.50739,19.04908,7.86153,0.71468
3,2,1320.00,20.71194,8.48876,1.26414,0.51810,19.44780,7.97065,0.72460
3,2,1380.00,20.95991,8.70292,1.44646,0.60060,19.51345,8.10232,0.73657
3,2,1440.00,20.64085,8.60035,1.38137,0.57557,19.25948,8.02478,0.72953
3,2,1500.00,20.65947,8.63566,1.35293,0.56553,19.30654,8.07013,0.73365
3,2,1560.00,20.59011,8.55281,1.30909,0.54378,19.28102,8.00904,0.72809
3,2,1620.00,20.55851,8.54066,1.26329,0.52481,19.29521,8.01585,0.72871
3,2,1680.00,20.44583,8.48258,1.21979,0.50607,19.22603,7.97651,0.72514
3,2,1740.00,20.47950,8.45074,1.18986,0.49099,19.28964,7.95975,0.72361
3,2,1800.00,20.26797,8.41121,1.16070,0.48169,19.10728,7.92952,0.72087
3,2,1860.00,20.30668,8.30827,1.13934,0.46615,19.16734,7.84212,0.71292
3,2,1920.00,20.22645,8.25913,1.10770,0.45231,19.11875,7.80682,0.70971
3,2,1980.00,19.99620,8.17016,1.07347,0.43860,18.92273,7.73156,0.70287
3,2,2040.00,20.19349,8.15659,1.07307,0.43344,19.12042,7.72315,0.70210
3,2,2100.00,20.60864,8.32196,1.25374,0.50627,19.35489,7.81569,0.71052
3,2,2160.00,20.53672,8.30977,1.21770,0.49272,19.31902,7.81705,0.71064
3,2,2220.00,20.52280,8.25534,1.19179,0.47940,19.33100,7.77594,0.70690
3,2,2280.00,20.51884,8.20753,1.16696,0.46678,19.35187,7.74075,0.70370
3,2,2340.00,20.52868,8.21147,1.13704,0.45482,19.39164,7.75666,0.70515
3,2,2400.00,20.66073,8.28151,1.14796,0.46014,19.51277,7.82137,0.71103
3,2,2460.00,20.64266,8.31580,1.13033,0.45535,19.51232,7.86045,0.71459
3,2,2520.00,20.73888,8.34493,1.14701,0.46154,19.59187,7.88340,0.71667
3,2,2580.00,20.65878,8.30355,1.12303,0.45139,19.53575,7.85216,0.71383
3,2,2640.00,20.53382,8.28353,1.09450,0.44153,19.43932,7.84200,0.71291
3,2,2700.00,20.51997,8.27639,1.07038,0.43172,19.44958,7.84467,0.71315
3,2,2760.00,20.65889,8.33092,1.08122,0.43601,19.57767,7.89491,0.71772
3,2,2820.00,20.67539,8.37280,1.11406,0.45115,19.56133,7.92164,0.72015
3,2,2880.00,20.85157,8.38407,1.10106,0.44272,19.75050,7.94135,0.72194
3,2,2940.00,20.92806,8.40681,1.09066,0.43812,19.83740,7.96870,0.72443
3,2,3000.00,20.93306,8.43602,1.07143,0.43179,19.86163,8.00424,0.72766
3,2,3060.00,21.05810,8.48518,1.08556,0.43742,19.97254,8.04776,0.73161
3,2,3120.00,21.01917,8.44809,1.06738,0.42900,19.95179,8.01908,0.72901
3,2,3180.00,21.08210,8.45936,1.11128,0.44591,19.97083,8.01345,0.72850
3,2,3240.00,21.07191,8.45478,1.09537,0.43950,19.97654,8.01528,0.72866
3,2,3300.00,21.18735,8.46210,1.08490,0.43330,20.10245,8.02880,0.72989
3,2,3360.00,21.14229,8.46950,1.07103,0.42905,20.07126,8.04045,0.73095
3,2,3420.00,21.13678,8.47943,1.06377,0.42675,20.07301,8.05268,0.73206
3,2,3480.00,21.22729,8.47261,1.05085,0.41943,20.17643,8.05318,0.73211
3,2,3540.00,21.17941,8.50168,1.03817,0.41673,20.14124,8.08494,0.73499
3,2,3600.00,21.39787,8.63048,1.23836,0.49947,20.15951,8.13100,0.73918
3,2,3660.00,21.45450,8.64042,1.24194,0.50017,20.21256,8.14025,0.74002
3,2,3720.00,21.91297,8.83587,1.60978,0.64911,20.30319,8.18677,0.74425
3,2,3780.00,22.05228,8.96093,1.80775,0.73458,20.24452,8.22635,0.74785
3,2,3840.00,22.04093,8.94839,1.78108,0.72310,20.25985,8.22529,0.74775
3,2,3900.00,21.95744,8.92373,1.75547,0.71344,20.20197,8.21029,0.74639
3,2,3960.00,22.01958,8.91348,1.73576,0.70263,20.28382,8.21085,0.74644
3,2,4020.00,21.88312,8.85123,1.71121,0.69214,20.17191,8.15909,0.74174
3,2,4080.00,21.90973,8.83907,1.69453,0.68363,20.21520,8.15545,0.74140
3,2,4140.00,21.79523,8.76547,1.67519,0.67372,20.12004,8.09175,0.73561
3,2,4200.00,21.76007,8.74548,1.65236,0.66409,20.10770,8.08138,0.73467
3,2,4260.00,21.88711,8.75998,1.64290,0.65755,20.24420,8.10243,0.73658
3,2,4320.00,21.81770,8.78768,1.62885,0.65607,20.18884,8.13162,0.73924
3,2,4380.00,21.85639,8.78747,1.60943,0.64708,20.24696,8.14039,0.74004
3,2,4440.00,21.88314,8.78283,1.59817,0.64143,20.28497,8.14140,0.74013
3,2,4500.00,21.98592,8.83345,1.62999,0.65490,20.35593,8.17856,0.74351
3,2,4560.00,21.94864,8.81796,1.60864,0.64628,20.33999,8.17168,0.74288
3,2,4620.00,21.90018,8.78377,1.59041,0.63789,20.30977,8.14589,0.74054
3,2,4680.00,21.84683,8.76207,1.57028,0.62979,20.27655,8.13228,0.73930
3,2,4740.00,21.79157,8.74421,1.54964,0.62182,20.24194,8.12240,0.73840
3,2,4800.00,21.74746,8.73070,1.52953,0.61404,20.21793,8.11666,0.73788
3,2,4860.00,21.80450,8.76666,1.54151,0.61978,20.26298,8.14689,0.74063
3,2,4920.00,21.83387,8.75130,1.52830,0.61256,20.30557,8.13874,0.73989
3,2,4980.00,21.73993,8.74836,1.53311,0.61694,20.20682,8.13142,0.73922
3,2,5040.00,21.78246,8.73027,1.53471,0.61510,20.24775,8.11517,0.73774
3,2,5100.00,21.68397,8.70335,1.51650,0.60868,20.16747,8.09467,0.73588
3,2,5160.00,21.87367,8.75371,1.57499,0.63030,20.29869,8.12341,0.73849
3,2,5220.00,21.80142,8.74563,1.57305,0.63103,20.22837,8.11460,0.73769
3,2,5280.00,21.94773,8.78325,1.62088,0.64866,20.32685,8.13459,0.73951
3,2,5340.00,21.80295,8.75793,1.60645,0.64529,20.19651,8.11264,0.73751
3,2,5400.00,21.76298,8.72937,1.59087,0.63812,20.17211,8.09126,0.73557
3,2,5460.00,21.74349,8.70934,1.57560,0.63110,20.16790,8.07824,0.73439
3,2,5520.00,21.67817,8.66342,1.56203,0.62424,20.11615,8.03917,0.73083
3,2,5580.00,21.64353,8.64965,1.54521,0.61753,20.09831,8.03212,0.73019
3,2,5640.00,21.70306,8.66583,1.53854,0.61432,20.16452,8.05151,0.73196
3,2,5700.00,21.77165,8.69338,1.54167,0.61559,20.22998,8.07780,0.73435
3,2,5760.00,21.74447,8.67136,1.52757,0.60917,20.21689,8.06219,0.73293
3,2,5820.00,21.71481,8.67100,1.52657,0.60958,20.18823,8.06142,0.73286
3,2,5880.00,21.68019,8.64627,1.51290,0.60336,20.16729,8.04291,0.73117
3,2,5940.00,21.60269,8.63744,1.49379,0.59726,20.10890,8.04018,0.73093
3,2,6000.00,21.60019,8.61847,1.48194,0.59129,20.11825,8.02718,0.72974
3,2,6060.00,21.57224,8.61466,1.46601,0.58544,20.10622,8.02922,0.72993
3,2,6120.00,21.52839,8.58673,1.45340,0.57970,20.07499,8.00703,0.72791
3,2,6180.00,21.53350,8.58204,1.44179,0.57462,20.09171,8.00742,0.72795
3,2,6240.00,21.49706,8.58849,1.42522,0.56940,20.07184,8.01909,0.72901
3,2,6300.00,21.41954,8.57801,1.40837,0.56402,20.01116,8.01399,0.72854
3,2,6360.00,21.43276,8.55626,1.39950,0.55870,20.03327,7.99756,0.72705
3,2,6420.00,21.48363,8.58341,1.40927,0.56305,20.07436,8.02036,0.72912
3,2,6480.00,21.43019,8.58200,1.39298,0.55784,20.03721,8.02416,0.72947
3,2,6540.00,21.37393,8.55938,1.38021,0.55272,19.99372,8.00666,0.72788
3,2,6600.00,21.37411,8.54640,1.36975,0.54769,20.00436,7.99871,0.72716
3,2,6660.00,21.34855,8.54583,1.35641,0.54297,19.99214,8.00286,0.72753
3,2,6720.00,21.32568,8.54614,1.34317,0.53827,19.98251,8.00787,0.72799
3,2,6780.00,21.35065,8.55286,1.33959,0.53663,20.01106,8.01623,0.72875
3,2,6840.00,21.37833,8.56071,1.33583,0.53492,20.04250,8.02579,0.72962
3,2,6900.00,21.35570,8.57633,1.34508,0.54018,20.01062,8.03615,0.73056
3,2,6960.00,21.33381,8.54578,1.33688,0.53552,19.99692,8.01026,0.72821
3,2,7020.00,21.28715,8.53002,1.32500,0.53094,19.96215,7.99908,0.72719
3,2,7080.00,21.36570,8.57042,1.36457,0.54737,20.00114,8.02305,0.72937
3,2,7140.00,21.33555,8.59399,1.36519,0.54990,19.97037,8.04409,0.73128
3,2,7200.00,21.34640,8.61565,1.38030,0.55710,19.96611,8.05854,0.73259
3,2,7260.00,21.32696,8.61304,1.37082,0.55361,19.95614,8.05942,0.73267
3,2,7320.00,21.29117,8.60373,1.36034,0.54971,19.93083,8.05402,0.73218
3,2,7380.00,21.22459,8.56461,1.35120,0.54524,19.87339,8.01937,0.72903
3,2,7440.00,21.23780,8.54365,1.34443,0.54084,19.89337,8.00281,0.72753
3,2,7500.00,21.27163,8.52283,1.33959,0.53673,19.93204,7.98610,0.72601
3,2,7560.00,21.23102,8.52049,1.33305,0.53498,19.89796,7.98551,0.72596
3,2,7620.00,21.21204,8.51265,1.32268,0.53081,19.88935,7.98184,0.72562
3,2,7680.00,21.16516,8.51016,1.30983,0.52666,19.85533,7.98350,0.72577
3,2,7740.00,21.15725,8.49024,1.30224,0.52258,19.85501,7.96766,0.72433
3,2,7800.00,21.15854,8.48241,1.29350,0.51856,19.86505,7.96385,0.72399
3,2,7860.00,21.20230,8.50250,1.31449,0.52714,19.88781,7.97536,0.72503
3,2,7920.00,21.23023,8.52426,1.32651,0.53261,19.90372,7.99165,0.72651
3,2,7980.00,21.19379,8.51735,1.31539,0.52863,19.87840,7.98872,0.72625
3,2,8040.00,21.20801,8.52805,1.30762,0.52581,19.90039,8.00223,0.72748
3,2,8100.00,21.25650,8.53934,1.31000,0.52626,19.94650,8.01308,0.72846
3,2,8160.00,21.28618,8.55360,1.31250,0.52741,19.97368,8.02619,0.72965
3,2,8220.00,21.25582,8.55404,1.30117,0.52363,19.95465,8.03041,0.73004
3,2,8280.00,21.29397,8.54588,1.29561,0.51997,19.99835,8.02591,0.72963
3,2,8340.00,21.26002,8.54734,1.28691,0.51739,19.97311,8.02996,0.73000
3,2,8400.00,21.28106,8.54029,1.28327,0.51499,19.99779,8.02530,0.72957
3,2,8460.00,21.28578,8.55457,1.29364,0.51990,19.99214,8.03467,0.73042
3,2,8520.00,21.30090,8.57286,1.29838,0.52255,20.00252,8.05031,0.73185
3,2,8580.00,21.27824,8.56833,1.29065,0.51972,19.98759,8.04862,0.73169
3,2,8640.00,21.30741,8.58708,1.29406,0.52152,20.01335,8.06556,0.73323
3,2,8700.00,21.26693,8.56055,1.28667,0.51792,19.98025,8.04263,0.73115
3,2,8760.00,21.25362,8.55240,1.27866,0.51453,19.97496,8.03787,0.73072
3,2,8820.00,21.22725,8.54385,1.27207,0.51200,19.95518,8.03185,0.73017
3,2,8880.00,21.19927,8.54416,1.26709,0.51069,19.93218,8.03348,0.73032
3,2,8940.00,21.19934,8.53902,1.25934,0.50726,19.93999,8.03176,0.73016
3,2,9000.00,21.18346,8.52516,1.25204,0.50388,19.93141,8.02129,0.72921
3,2,9060.00,21.15959,8.51522,1.24380,0.50054,19.91579,8.01468,0.72861
3,2,9120.00,21.16052,8.51061,1.23931,0.49844,19.92121,8.01217,0.72838
3,2,9180.00,21.10910,8.49423,1.23122,0.49544,19.87789,7.99879,0.72716
3,2,9240.00,21.09772,8.48704,1.22360,0.49222,19.87412,7.99481,0.72680
3,2,9300.00,21.06449,8.47563,1.21543,0.48905,19.84907,7.98658,0.72605
3,2,9360.00,21.03098,8.45958,1.20800,0.48591,19.82298,7.97367,0.72488
3,2,9420.00,21.08404,8.47390,1.21523,0.48841,19.86881,7.98549,0.72595
3,2,9480.00,21.09874,8.48623,1.21498,0.48868,19.88376,7.99755,0.72705
3,2,9540.00,21.08319,8.47969,1.20799,0.48585,19.87520,7.99383,0.72671
3,2,9600.00,21.10590,8.48413,1.20274,0.48348,19.90316,8.00065,0.72733
3,2,9660.00,21.06521,8.48060,1.19408,0.48072,19.87113,7.99988,0.72726
3,2,9720.00,21.05237,8.47943,1.18854,0.47872,19.86384,8.00071,0.72734
3,2,9780.00,21.05260,8.48562,1.18884,0.47918,19.86376,8.00643,0.72786
3,2,9840.00,21.06109,8.47580,1.18800,0.47810,19.87308,7.99770,0.72706
3,2,9900.00,21.09248,8.49878,1.20110,0.48396,19.89137,8.01482,0.72862
3,2,9960.00,21.18641,8.53838,1.25449,0.50558,19.93191,8.03280,0.73025
4,2,60.00,24.55086,8.18362,1.82898,0.60966,22.72188,7.57396,0.68854
4,2,120.00,21.85702,9.28923,2.35463,1.00072,19.50239,8.28852,0.75350
4,2,180.00,20.15668,8.17465,1.64501,0.66714,18.51166,7.50751,0.68250
4,2,240.00,20.40741,7.73781,1.31963,0.50036,19.08778,7.23745,0.65795
4,2,300.00,21.22368,7.92351,1.08025,0.40329,20.14343,7.52021,0.68366
4,2,360.00,21.83845,8.18942,1.35400,0.50775,20.48445,7.68167,0.69833
4,2,420.00,22.85833,9.08891,2.37960,0.94617,20.47873,8.14273,0.74025
4,2,480.00,22.17547,8.91639,2.05903,0.82790,20.11644,8.08849,0.73532
4,2,540.00,22.34847,8.73246,1.89930,0.74214,20.44917,7.99032,0.72639
4,2,600.00,21.98365,8.68354,1.69902,0.67111,20.28463,8.01243,0.72840
4,2,660.00,22.01106,8.87113,1.67479,0.67499,20.33628,8.19614,0.74510
4,2,720.00,21.83511,8.61274,1.56864,0.61874,20.26648,7.99400,0.72673
4,2,780.00,21.20853,8.45622,1.43245,0.57115,19.77608,7.88508,0.71683
4,2,840.00,20.90148,8.31083,1.33381,0.53035,19.56767,7.78048,0.70732
4,2,900.00,20.52988,8.02946,1.26561,0.49499,19.26427,7.53447,0.68495
4,2,960.00,20.46902,7.95307,1.24490,0.48369,19.22412,7.46937,0.67903
4,2,1020.00,20.09819,7.92105,1.20814,0.47615,18.89005,7.44490,0.67681
4,2,1080.00,21.28339,8.43453,2.05466,0.81426,19.22873,7.62027,0.69275
4,2,1140.00,21.54340,8.67405,2.20021,0.88587,19.34319,7.78818,0.70802
4,2,1200.00,21.18419,8.59725,2.07371,0.84158,19.11048,7.75567,0.70506
4,2,1260.00,20.87087,8.49742,1.96861,0.80150,18.90226,7.69592,0.69963
4,2,1320.00,20.67805,8.39654,1.88413,0.76507,18.79392,7.63147,0.69377
4,2,1380.00,20.74979,8.39013,1.82660,0.73858,18.92319,7.65155,0.69560
4,2,1440.00,20.64496,8.41569,1.77068,0.72180,18.87427,7.69389,0.69944
4,2,1500.00,20.91356,8.56062,1.81864,0.74443,19.09492,7.81619,0.71056
4,2,1560.00,20.80199,8.50748,1.75440,0.71751,19.04759,7.78998,0.70818
4,2,1620.00,20.87119,8.52884,1.74444,0.71285,19.12675,7.81599,0.71054
4,2,1680.00,21.16483,8.70529,1.95687,0.80488,19.20796,7.90042,0.71822
4,2,1740.00,21.07863,8.61316,1.90182,0.77712,19.17681,7.83604,0.71237
4,2,1800.00,21.11843,8.56470,1.85721,0.75320,19.26122,7.81149,0.71014
4,2,1860.00,20.84883,8.50767,1.78784,0.72956,19.06099,7.77811,0.70710
4,2,1920.00,20.70536,8.44390,1.73602,0.70797,18.96934,7.73593,0.70327
4,2,1980.00,20.66608,8.40212,1.71331,0.69657,18.95277,7.70554,0.70050
4,2,2040.00,20.73284,8.47607,1.71173,0.69980,19.02111,7.77628,0.70693
4,2,2100.00,20.75277,8.43946,1.67165,0.67980,19.08112,7.75966,0.70542
4,2,2160.00,20.90151,8.48640,1.70342,0.69162,19.19809,7.79478,0.70862
4,2,2220.00,20.94460,8.46275,1.67493,0.67676,19.26967,7.78599,0.70782
4,2,2280.00,20.87382,8.48685,1.62655,0.66132,19.24727,7.82553,0.71141
4,2,2340.00,20.91526,8.50018,1.63272,0.66355,19.28254,7.83662,0.71242
4,2,2400.00,20.85151,8.43617,1.59909,0.64697,19.25242,7.78921,0.70811
4,2,2460.00,20.93500,8.45059,1.62168,0.65461,19.31331,7.79598,0.70873
4,2,2520.00,20.97040,8.49634,1.64568,0.66676,19.32472,7.82958,0.71178
4,2,2580.00,20.96427,8.53197,1.63543,0.66558,19.32883,7.86639,0.71513
4,2,2640.00,21.27679,8.68802,1.83932,0.75105,19.43747,7.93697,0.72154
4,2,2700.00,21.86774,8.90098,2.19963,0.89533,19.66810,8.00565,0.72779
4,2,2760.00,22.42489,9.14058,2.63290,1.07319,19.79199,8.06739,0.73340
4,2,2820.00,22.63938,9.25646,2.75006,1.12441,19.88932,8.13205,0.73928
4,2,2880.00,22.55312,9.30316,2.73753,1.12923,19.81559,8.17393,0.74308
4,2,2940.00,22.53732,9.27556,2.68833,1.10642,19.84899,8.16914,0.74265
4,2,3000.00,22.35398,9.18003,2.64032,1.08429,19.71366,8.09574,0.73598
4,2,3060.00,22.28856,9.10480,2.60230,1.06303,19.68626,8.04177,0.73107
4,2,3120.00,22.35221,9.09850,2.57035,1.04626,19.78186,8.05223,0.73202
4,2,3180.00,22.41045,9.09808,2.54663,1.03387,19.86382,8.06421,0.73311
4,2,3240.00,22.45471,9.14821,2.54848,1.03827,19.90622,8.10994,0.73727
4,2,3300.00,22.36111,9.12740,2.50827,1.02383,19.85284,8.10357,0.73669
4,2,3360.00,22.42749,9.13787,2.49225,1.01544,19.93524,8.12243,0.73840
4,2,3420.00,22.39321,9.12753,2.46132,1.00324,19.93189,8.12429,0.73857
4,2,3480.00,22.40043,9.10179,2.42676,0.98605,19.97368,8.11574,0.73779
4,2,3540.00,22.41534,9.10544,2.39142,0.97143,20.02392,8.13401,0.73946
4,2,3600.00,22.31511,9.05002,2.35538,0.95524,19.95973,8.09478,0.73589
4,2,3660.00,22.23398,9.00902,2.31885,0.93958,19.91513,8.06944,0.73359
4,2,3720.00,22.26827,9.05696,2.33598,0.95009,19.93229,8.10687,0.73699
4,2,3780.00,22.21216,9.04940,2.30521,0.93916,19.90695,8.11024,0.73729
4,2,3840.00,22.09613,9.01108,2.26799,0.92491,19.82814,8.08616,0.73511
4,2,3900.00,21.97577,8.96499,2.23235,0.91068,19.74342,8.05430,0.73221
4,2,3960.00,21.91185,8.92520,2.20190,0.89689,19.70994,8.02832,0.72985
4,2,4020.00,21.80476,8.87378,2.17095,0.88350,19.63381,7.99028,0.72639
4,2,4080.00,21.78439,8.80453,2.15383,0.87051,19.63056,7.93402,0.72127
4,2,4140.00,21.70642,8.78219,2.12040,0.85789,19.58602,7.92430,0.72039
4,2,4200.00,21.70488,8.74913,2.09785,0.84564,19.60702,7.90350,0.71850
4,2,4260.00,21.66690,8.72271,2.07108,0.83378,19.59582,7.88893,0.71718
4,2,4320.00,21.61406,8.68065,2.04721,0.82220,19.56685,7.85845,0.71440
4,2,4380.00,21.44669,8.62274,2.01698,0.81094,19.42971,7.81181,0.71016
4,2,4440.00,21.37033,8.55776,1.99770,0.79998,19.37264,7.75778,0.70525
4,2,4500.00,21.34058,8.54097,1.97218,0.78931,19.36840,7.75166,0.70470
4,2,4560.00,21.32021,8.53276,1.94660,0.77907,19.37362,7.75370,0.70488
4,2,4620.00,21.34387,8.51445,1.92759,0.76895,19.41628,7.74550,0.70414
4,2,4680.00,21.27131,8.49489,1.90077,0.75909,19.37054,7.73580,0.70325
4,2,4740.00,21.24942,8.48184,1.87766,0.74948,19.37176,7.73236,0.70294
4,2,4800.00,21.22545,8.47249,1.85414,0.74011,19.37130,7.73238,0.70294
4,2,4860.00,21.26183,8.44786,1.83974,0.73098,19.42209,7.71688,0.70153
4,2,4920.00,21.27321,8.42281,1.82378,0.72210,19.44943,7.70071,0.70006
4,2,4980.00,21.30561,8.44951,1.83548,0.72792,19.47013,7.72159,0.70196
4,2,5040.00,21.28004,8.42757,1.81616,0.71926,19.46388,7.70831,0.70076
4,2,5100.00,21.19598,8.39943,1.79370,0.71080,19.40228,7.68863,0.69897
4,2,5160.00,21.16598,8.37205,1.77612,0.70253,19.38986,7.66951,0.69723
4,2,5220.00,21.17465,8.35628,1.75974,0.69446,19.41491,7.66182,0.69653
4,2,5280.00,21.25624,8.36159,1.74534,0.68657,19.51091,7.67503,0.69773
4,2,5340.00,21.23967,8.37655,1.72538,0.68046,19.51429,7.69609,0.69964
4,2,5400.00,21.21714,8.35719,1.71097,0.67393,19.50617,7.68326,0.69848
4,2,5460.00,21.25032,8.37948,1.69987,0.67030,19.55045,7.70918,0.70083
4,2,5520.00,21.13321,8.33843,1.68036,0.66301,19.45285,7.67542,0.69777
4,2,5580.00,21.14637,8.34486,1.66444,0.65683,19.48193,7.68803,0.69891
4,2,5640.00,21.16570,8.34244,1.64899,0.64995,19.51671,7.69249,0.69932
4,2,5700.00,21.09412,8.33033,1.62861,0.64316,19.46550,7.68717,0.69883
4,2,5760.00,21.10664,8.31807,1.61498,0.63646,19.49166,7.68161,0.69833
4,2,5820.00,21.07983,8.32690,1.60049,0.63222,19.47934,7.69468,0.69952
4,2,5880.00,21.05213,8.31344,1.58464,0.62577,19.46749,7.68767,0.69888
4,2,5940.00,21.09431,8.32764,1.57921,0.62344,19.51510,7.70419,0.70038
4,2,6000.00,21.09407,8.32513,1.56387,0.61721,19.53020,7.70792,0.70072
4,2,6060.00,20.99801,8.30565,1.54495,0.61110,19.45306,7.69455,0.69950
4,2,6120.00,20.95796,8.28045,1.53153,0.60511,19.42643,7.67535,0.69776
4,2,6180.00,20.93786,8.27011,1.51710,0.59923,19.42076,7.67088,0.69735
4,2,6240.00,20.84153,8.27983,1.50541,0.59806,19.33612,7.68177,0.69834
4,2,6300.00,20.84398,8.26480,1.49396,0.59237,19.35002,7.67244,0.69749
4,2,6360.00,20.82723,8.26212,1.48047,0.58730,19.34676,7.67482,0.69771
4,2,6420.00,20.78620,8.25620,1.47123,0.58437,19.31497,7.67183,0.69744
4,2,6480.00,20.79303,8.27550,1.46178,0.58178,19.33126,7.69372,0.69943
4,2,6540.00,20.73809,8.24133,1.45062,0.57648,19.28746,7.66485,0.69680
4,2,6600.00,20.72533,8.22105,1.44010,0.57124,19.28523,7.64981,0.69544
4,2,6660.00,20.71750,8.21545,1.43169,0.56773,19.28581,7.64772,0.69525
4,2,6720.00,20.80094,8.22442,1.42564,0.56368,19.37530,7.66074,0.69643
4,2,6780.00,20.76119,8.20955,1.41353,0.55895,19.34765,7.65060,0.69551
4,2,6840.00,20.85982,8.24939,1.44556,0.57167,19.41426,7.67771,0.69797
4,2,6900.00,20.80430,8.25539,1.44748,0.57438,19.35683,7.68101,0.69827
4,2,6960.00,20.76753,8.25629,1.43281,0.56962,19.33472,7.68666,0.69879
4,2,7020.00,20.74304,8.24994,1.41998,0.56475,19.32306,7.68518,0.69865
4,2,7080.00,20.73615,8.25638,1.41288,0.56256,19.32327,7.69383,0.69944
4,2,7140.00,20.83597,8.31688,1.49209,0.59558,19.34388,7.72130,0.70194
4,2,7200.00,20.87354,8.32912,1.49214,0.59540,19.38140,7.73372,0.70307
4,2,7260.00,20.88644,8.34307,1.48409,0.59282,19.40234,7.75025,0.70457
4,2,7320.00,20.90441,8.34177,1.47364,0.58805,19.43077,7.75373,0.70488
4,2,7380.00,20.85368,8.32734,1.46085,0.58335,19.39283,7.74399,0.70400
4,2,7440.00,20.83696,8.29837,1.45296,0.57865,19.38399,7.71973,0.70179
4,2,7500.00,20.81839,8.27184,1.44467,0.57402,19.37371,7.69782,0.69980
4,2,7560.00,20.82149,8.28453,1.44735,0.57588,19.37414,7.70865,0.70079
4,2,7620.00,20.83546,8.27676,1.43827,0.57134,19.39720,7.70542,0.70049
4,2,7680.00,20.86059,8.25732,1.43212,0.56688,19.42847,7.69044,0.69913
4,2,7740.00,20.87603,8.25331,1.42796,0.56454,19.44807,7.68877,0.69898
4,2,7800.00,20.89710,8.25971,1.41730,0.56020,19.47979,7.69951,0.69996
4,2,7860.00,20.92951,8.26529,1.41312,0.55806,19.51639,7.70724,0.70066
4,2,7920.00,20.90146,8.26558,1.40050,0.55383,19.50096,7.71174,0.70107
4,2,7980.00,20.93029,8.28294,1.39777,0.55315,19.53252,7.72979,0.70271
4,2,8040.00,20.96275,8.30167,1.41110,0.55882,19.55166,7.74284,0.70389
4,2,8100.00,21.00447,8.33177,1.43456,0.56904,19.56991,7.76273,0.70570
4,2,8160.00,21.13787,8.38780,1.51622,0.60166,19.62165,7.78614,0.70783
4,2,8220.00,21.21255,8.42309,1.55219,0.61634,19.66036,7.80674,0.70970
